order_id,product,category,sale_amount,sale_date,region
629c2ae3-1d9a-4659-82ec-9f2dfbf6e16f,Keyboard,Accessories,1257.23,2026-02-07 12:07:27,East
0b5cea6a-4135-4e8c-b0a9-00ad939b462d,Monitor,Electronics,1429.95,2025-11-25 10:29:24,South
ecf27e76-8519-4ff4-806e-d6e36fa17735,Tablet,Accessories,646.22,2026-01-02 09:21:31,Central
f0b5156b-b82c-4074-afd5-dea589d7fd6c,Laptop,Electronics,310.15,2025-12-08 07:36:30,West
5d3d9e56-3270-44fa-abae-4f43bcae8081,Mouse,Electronics,1415.77,2025-08-09 16:06:56,North
ebb7a385-aa0b-4b14-b2e9-702d11e9cdaa,Monitor,Accessories,668.45,2025-07-01 09:49:11,West
d9178793-a9d3-42e6-905c-c6869f871ce7,Monitor,Electronics,421.6,2025-04-12 13:43:28,West
81d2c7de-4ce1-4b90-a669-7833b841d0a0,Monitor,Peripherals,1892.66,2025-06-23 06:52:28,North
6703b636-5380-4904-a88c-7015aab97e49,Keyboard,Accessories,959.19,2025-11-20 22:35:09,East
311c6eb6-2095-4ef6-8ded-f9fb4bb00f20,Tablet,Accessories,1708.36,2025-08-05 10:58:34,West
ad64b56c-610f-4a3f-b0bb-ac67aa38d0a1,Keyboard,Peripherals,1471.92,2025-12-10 17:15:07,Central
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,Phone,Accessories,446.65,2025-06-20 01:11:19,West
001a9a8b-d56f-4350-8c45-9ce267f48ad5,Monitor,Electronics,783.83,2025-06-21 04:27:08,West
c9277d9b-6e0d-4648-b5ce-884149732d6c,Mouse,Electronics,1682.61,2025-10-06 09:58:56,South
77097749-527e-4cfa-a79a-c9aa9b4e2c24,Keyboard,Peripherals,63.66,2025-08-13 17:52:35,West
82dc4c8e-36b5-429a-acf5-e81e71316269,Keyboard,Peripherals,1329.37,2025-08-25 22:32:50,North
cbc84759-f5b7-4cc7-a6b3-c944cb323e35,Mouse,Accessories,280.04,2025-12-05 23:47:25,West
48a639d0-15b5-4908-a8aa-71582b70e525,Phone,Electronics,527.71,2025-09-11 08:29:36,East
55cee5db-9e87-404c-a208-6977a9f25336,Phone,Accessories,660.42,2025-03-31 10:33:51,West
3c20592f-c04a-46c4-b3b6-3fe1d1843324,Tablet,Accessories,512.02,2025-11-11 11:02:33,North
32fa2de8-ce7a-47f6-b982-0cff4f77a665,Monitor,Electronics,1500.56,2025-04-21 09:34:15,North
fbe33b24-3eae-4032-8bd4-a9900640be0f,Tablet,Electronics,1303.79,2025-08-26 16:43:27,North
12a4def0-c4bb-47a9-9988-68dd9c7c7377,Laptop,Electronics,406.73,2025-08-19 00:55:07,North
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,Keyboard,Electronics,484.7,2025-05-09 16:24:00,West
7e8f8095-624c-49b6-b244-45a7b7e58481,Mouse,Electronics,1132.3,2025-07-28 09:10:01,South
b00805cc-a7f3-4ae9-a5c7-3c443e75c3b4,Monitor,Peripherals,519.92,2025-02-25 07:48:50,East
c521bf2d-dc45-4539-803f-3538e4855aa1,Phone,Peripherals,1218.42,2026-02-02 01:15:59,North
3805f907-6cd6-4193-8746-8f591b494e15,Phone,Accessories,225.12,2025-05-02 11:30:54,North
8498e113-b227-462c-b53d-4330cdda24ba,Tablet,Peripherals,1357.92,2025-08-22 14:03:04,West
eadf5085-3fcb-4546-8eb2-25790cdb1ca4,Monitor,Peripherals,404.68,2026-01-18 15:12:01,Central
cd29a36f-2222-42e1-b4da-aebf1f115b76,Mouse,Peripherals,493.27,2025-08-22 14:55:16,East
8f15ba58-fce6-4504-87f8-424daae65fc1,Mouse,Peripherals,1613.0,2025-10-12 10:09:01,Central
e4347d51-c158-4092-b335-cba3513a7052,Laptop,Accessories,1070.16,2025-08-14 01:12:56,East
e45b712e-b822-4688-90a4-44329cd6c852,Laptop,Peripherals,1298.61,2025-09-07 05:00:21,North
8c41561b-e827-41b9-94a0-2e536d3ee1dc,Monitor,Accessories,220.02,2025-08-15 08:20:54,East
dc8aee30-be60-43f7-a8be-9288e5af6e39,Mouse,Accessories,1417.54,2025-08-26 12:25:08,West
3f4b1a70-c074-418e-825a-609f7337c599,Phone,Peripherals,1048.28,2026-01-15 08:13:19,East
c715b2b9-c40c-4d91-86fd-e062a33dc7af,Keyboard,Peripherals,1551.54,2025-09-13 14:59:56,West
464c04af-3d3f-4799-a072-95e97c0e8cd8,Monitor,Peripherals,1189.02,2025-08-13 00:02:32,East
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,Phone,Electronics,565.07,2025-06-08 16:42:03,West
8a476a87-e49d-481d-91d8-7c6455fa1ab8,Phone,Accessories,1144.0,2025-03-26 11:10:14,West
620e99d3-3b33-43d8-a69c-d696236c7b87,Tablet,Electronics,993.67,2025-11-19 16:12:48,East
10714d51-36c5-4dac-b4d7-e28e271e3ee2,Phone,Accessories,432.12,2025-08-03 06:58:53,East
7746d0ba-8ae8-405b-94b4-a48268586eba,Tablet,Accessories,1761.84,2025-08-03 15:25:45,East
6b8e869f-d538-4b0e-b4f3-193c0ff0a55c,Keyboard,Electronics,1038.09,2025-07-24 10:19:10,South
f2311f17-9586-4a76-8511-55ffe7a37e81,Laptop,Electronics,1442.95,2025-11-20 06:52:35,West
c3fe0183-e172-4725-9b52-ca5805000bc6,Keyboard,Electronics,1384.31,2025-10-04 17:57:19,West
f1578470-0182-47c4-ba1b-58066160a6b4,Monitor,Electronics,195.18,2025-07-09 18:45:43,South
da7b9095-63d6-4a39-80e3-befd4c71e0fe,Monitor,Peripherals,494.18,2026-02-04 10:50:02,Central
89c8d2ab-6b44-4a8d-95f2-5073f41402b1,Tablet,Accessories,1111.41,2025-12-10 11:29:00,East
9a6ec2f5-ccc4-4903-8bcf-53a1bc10fa52,Monitor,Peripherals,1105.27,2026-02-06 20:20:26,East
45df16b6-382c-443f-bcfc-9b793875394c,Mouse,Accessories,549.12,2025-08-11 10:25:05,East
560c95ee-638c-454c-876e-2bba7c5308bf,Phone,Electronics,1445.36,2025-11-09 22:29:11,East
b963f37f-6781-4c1f-8c53-0e36addc3e13,Laptop,Peripherals,1076.37,2025-04-28 06:27:39,South
20ac3703-eb67-446a-b7a6-e17cd72b6108,Phone,Electronics,1479.82,2025-10-22 19:59:15,East
64de82e6-e82c-4d7b-86e7-45f988bc539c,Mouse,Peripherals,1953.45,2025-10-11 00:58:22,Central
157d94a1-06f0-48ff-a9ba-5a27907bfe36,Keyboard,Accessories,1961.22,2025-10-30 18:59:36,South
7631de9d-dde9-4863-a2bd-33886db99102,Tablet,Electronics,728.15,2025-05-04 17:58:11,East
53cd6268-610c-4373-8299-9aa40cdf742b,Laptop,Peripherals,1072.93,2025-05-16 08:56:57,East
c2dff335-5666-4f9f-93ac-2ab974672cd9,Laptop,Electronics,1111.18,2026-01-30 18:58:17,South
f3821cfd-c083-473a-873b-d358610e6a64,Mouse,Accessories,214.15,2026-01-12 06:13:43,North
14f7ce8d-d5bc-48d0-8094-dded6bebac31,Keyboard,Accessories,944.1,2025-08-24 19:42:35,West
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Tablet,Electronics,1931.34,2025-07-09 01:59:57,East
c7fee39f-1190-4938-a66f-d7f739669fa7,Monitor,Electronics,1646.01,2025-11-03 06:55:34,West
f319c125-07f1-44f9-8115-6d6d0a4e5b70,Monitor,Electronics,1158.27,2025-05-30 04:58:47,North
9f0fda8d-0537-4ff6-96d7-b3b833094d35,Phone,Electronics,1624.17,2025-04-23 08:26:20,East
ab61a7b1-793b-4c32-a050-04943d114802,Laptop,Electronics,245.72,2025-04-08 14:19:09,West
770c7798-37cc-463b-b2a0-345990604f62,Keyboard,Peripherals,1583.57,2025-11-21 19:37:06,South
2af43ab7-5e6f-4a07-8453-6f1d41992fdf,Keyboard,Accessories,906.52,2025-10-16 11:27:42,West
b7e6427c-bf78-4e3f-b6b7-51f79b749245,Tablet,Peripherals,1980.16,2025-04-08 15:39:22,East
f6f7f0cc-29ec-4e49-91bd-b8c0c71d5e60,Keyboard,Peripherals,129.86,2025-06-23 23:13:31,North
edcb8cb6-0692-4c63-9424-aed51bac5c15,Phone,Peripherals,429.94,2025-06-24 07:47:05,North
f54ad0a2-e874-46d7-ad66-a1bd93676a02,Phone,Electronics,355.89,2025-07-18 22:14:48,North
32c5bd89-b70b-4420-b104-3785658b2523,Phone,Electronics,822.95,2025-03-24 16:28:15,Central
a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4,Monitor,Accessories,74.95,2025-05-28 11:39:10,East
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Mouse,Accessories,1408.95,2026-01-19 09:26:23,West
1efd76e9-ce37-44af-99b4-9350af2b99b4,Laptop,Peripherals,474.51,2025-12-29 09:30:28,East
0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Mouse,Peripherals,1325.75,2025-07-08 00:18:22,South
5eddbbbf-a959-4663-adaa-2e688861fe18,Monitor,Electronics,1093.68,2025-03-21 22:51:21,South
033d2bce-575a-4d2c-a5c5-650c8186a576,Tablet,Electronics,152.11,2026-01-19 02:45:04,South
1b049863-7d7d-4bed-9284-476c6b88f83d,Tablet,Peripherals,1500.43,2025-08-10 12:51:48,Central
e43e4288-a2b5-4498-9cb8-5aedf5f62c97,Tablet,Accessories,257.46,2026-01-11 00:14:40,East
6f7c15ea-272a-4d8e-b512-2df875b17a55,Mouse,Accessories,1885.93,2025-05-02 13:50:52,Central
a6846099-f729-4951-8591-31d2bbda0242,Keyboard,Accessories,881.14,2025-06-08 01:28:58,Central
89c5b31a-eb6c-4016-8ee6-24d09dac6e83,Laptop,Accessories,1471.72,2025-12-21 00:18:50,Central
d36357b6-6f81-4f4f-b701-f7bb7bc67e1f,Tablet,Electronics,191.74,2025-12-04 01:47:26,Central
da09dfa0-5282-4d80-84b5-91f797ac6aa8,Keyboard,Electronics,1999.15,2025-05-29 12:18:47,East
4767d76c-162f-4a24-af43-613cd4aac9a3,Keyboard,Electronics,1528.59,2026-01-31 13:31:50,South
76f72255-c01f-46bf-be6d-d58b7367c28d,Monitor,Peripherals,1306.5,2025-10-02 11:30:58,East
561e16d1-6105-416b-ab0e-664e9c3eb2d5,Phone,Peripherals,877.41,2025-03-06 07:38:09,West
2e8d0e87-5334-40e6-99d8-0b8d7e8adee7,Laptop,Accessories,702.44,2025-08-31 12:25:38,East
4223623b-cc3e-4dde-9ad5-cf06364d7c87,Tablet,Peripherals,218.15,2025-07-05 08:19:13,South
b380c73a-989d-4d4a-a15c-a6664797b2c9,Tablet,Accessories,1390.41,2026-01-30 23:19:39,East
8441aefd-0299-436a-8e48-522346b98991,Mouse,Accessories,1629.0,2025-05-08 08:54:26,Central
680bac63-b856-4035-bdc9-829015eabb27,Laptop,Accessories,185.24,2025-08-31 22:00:29,East
b0cbc61f-3d85-4e89-8217-14298e200724,Tablet,Electronics,1940.67,2025-08-27 01:38:30,West
72bb912d-7da6-4785-b63b-4dc3a559e463,Keyboard,Electronics,1318.74,2025-12-28 02:48:09,Central
38ba8abc-4b53-45e5-97d2-582e046a0df5,Monitor,Accessories,117.87,2025-07-30 05:25:27,Central
a9f948b2-4e63-44bb-be49-3f43b118f68d,Tablet,Peripherals,1515.32,2025-10-07 00:37:24,West
