order_id,product,category,sale_amount,sale_date,region
adf4e62d-6651-429e-8268-690ba43825b5,Laptop,Accessories,1800.01,2026-02-17 10:26:12.655398,South
0710d430-f071-4879-94c6-3cd889456f27,Tablet,Electronics,1420.48,2025-04-07 04:58:20.212953,North
94a1875d-2db6-4edb-82de-ffccf86c2ca2,Keyboard,Peripherals,1376.85,2026-02-10 15:15:32.293428,South
98b8e4cc-1bc0-44fc-89cb-394243f59a85,Tablet,Accessories,149.25,2025-08-01 19:11:44.804192,East
6fb78271-504d-481f-8953-5b63ba81edd9,Keyboard,Accessories,1330.14,2025-10-03 11:47:43.744645,North
e645f129-629c-4ae3-9d9a-f65982ec9f2d,Mouse,Accessories,1019.17,2025-09-22 16:08:47.669379,West
6fa17735-b572-43d0-8b5c-ea6a41357e8c,Tablet,Accessories,1397.44,2025-02-24 16:44:22.220248,Central
afd5dea5-89d7-4d6c-8e77-7f00ecf27e76,Phone,Electronics,846.69,2025-11-13 20:15:53.553494,West
3270e4fa-abae-4f43-bcae-8081bdf070aa,Mouse,Peripherals,1806.58,2025-07-07 02:35:31.830533,Central
ebb7a385-aa0b-4b14-b2e9-702d11e9cdaa,Keyboard,Accessories,818.09,2025-06-24 16:22:06.364587,North
1fe771d6-d917-4793-a9d3-c2e6505cc686,Tablet,Accessories,428.26,2025-11-13 23:06:26.262806,Central
aab97e49-4f2d-4796-81d2-c7de4ce1eb90,Keyboard,Peripherals,651.28,2025-07-23 05:47:18.201569,West
8dedf9fb-4bb0-4f20-b27c-40266703b636,Monitor,Peripherals,435.27,2025-04-11 13:41:18.470931,West
610faa3f-f0bb-4c67-aa38-d0a16ba25efe,Mouse,Electronics,1321.11,2025-10-29 11:07:14.587034,East
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,Keyboard,Peripherals,1269.55,2025-06-13 23:58:06.740899,East
4dcabfb7-001a-4a8b-956f-03508c459ce2,Laptop,Electronics,1348.86,2025-06-08 20:55:51.418011,South
9b4e2c24-9479-41e6-8927-7d9b6e0d2648,Phone,Electronics,58.61,2025-10-21 04:54:23.524913,South
acf5e81e-7131-4269-b118-e36477097749,Monitor,Peripherals,1700.98,2025-05-13 03:10:09.693843,North
f5b78cc7-e6b3-4944-8b32-3e357922bac2,Monitor,Accessories,1773.41,2025-12-11 19:40:34.204784,Central
48a639d0-15b5-4908-a8aa-71582b70e525,Phone,Peripherals,1395.74,2025-08-31 08:14:33.997564,West
17e8392a-55ce-45db-9e87-e04ca2086977,Monitor,Electronics,303.67,2025-12-20 00:01:04.206589,North
4f77a665-ac3c-4640-bc20-592fc04a96c4,Laptop,Accessories,445.49,2025-05-17 03:03:37.191741,Central
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,Monitor,Electronics,1119.24,2025-05-24 12:08:42.525049,North
c4bbb7a9-d988-48dd-9c7c-737779a28903,Monitor,Electronics,1604.82,2025-03-22 16:18:32.201725,Central
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,Keyboard,Peripherals,641.42,2025-05-06 02:17:12.434892,West
664fa663-7e8f-4095-a24c-69b6b24445a7,Keyboard,Peripherals,1785.12,2025-05-24 04:37:23.547885,West
e4855aa1-016b-4287-b008-05cca7f36ae9,Keyboard,Accessories,1795.44,2025-11-25 08:41:18.734027,West
c7468f59-1b49-4e15-a2ad-d909c521bf2d,Monitor,Accessories,1506.04,2025-07-29 08:38:37.203656,East
b227462c-f53d-4330-8dda-24ba2d06e8cf,Keyboard,Accessories,1257.23,2025-09-01 06:12:26.989907,East
eadf5085-3fcb-4546-8eb2-25790cdb1ca4,Monitor,Electronics,1429.95,2025-12-30 22:13:37.152581,South
76f2dbfe-cd29-436f-a222-82e174daaebf,Tablet,Accessories,646.22,2025-10-25 21:44:25.266706,Central
513a7052-986f-4025-8f15-ba58fce68504,Laptop,Electronics,310.15,2026-02-06 01:44:00.113184,West
d0a44432-9cd6-4852-b14c-7df4e4347d51,Mouse,Electronics,1415.77,2025-11-13 18:53:49.507660,North
e827a1b9-d4a0-4e53-ad3e-e1dc81392443,Monitor,Accessories,668.45,2025-09-12 04:25:41.507231,West
dc8aee30-be60-43f7-a8be-9288e5af6e39,Monitor,Electronics,421.6,2025-08-16 10:47:46.888774,West
d701410d-3f4b-4a70-8074-718e425a609f,Monitor,Peripherals,1892.66,2025-10-14 23:30:04.617726,North
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,Keyboard,Accessories,959.19,2025-10-10 23:50:25.964247,East
b6aae05b-13d5-42f7-b09b-7d97464c04af,Tablet,Accessories,1708.36,2025-06-08 10:32:18.824557,West
e49d681d-51d8-4c64-95fa-1ab8458f1f19,Keyboard,Peripherals,1471.92,2025-09-09 08:45:32.085828,Central
620e99d3-3b33-43d8-a69c-d696236c7b87,Phone,Accessories,446.65,2025-11-04 12:54:42.023971,West
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,Monitor,Electronics,783.83,2025-07-22 22:49:56.702335,West
0ff0a55c-6a70-4e2f-b746-d0ba8ae8905b,Mouse,Electronics,1682.61,2025-05-10 14:58:29.225627,South
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Keyboard,Peripherals,63.66,2025-09-25 09:48:50.877077,West
e172b725-db52-4a58-8500-0bc6b20dcb6e,Keyboard,Peripherals,1329.37,2025-11-30 16:55:56.921590,North
f1578470-0182-47c4-ba1b-58066160a6b4,Mouse,Accessories,280.04,2025-07-02 13:20:50.671591,West
e4429ebb-da7b-4095-a3d6-2a39c0e3befd,Phone,Electronics,527.71,2026-02-07 07:27:20.485492,East
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,Phone,Accessories,660.42,2025-09-11 13:10:44.119341,West
7cfc9b79-3875-494c-a5d6-f6e69a6ec2f5,Tablet,Accessories,512.02,2025-05-15 05:18:41.596437,North
638c254c-076e-4bba-bc53-08bf6f92f25e,Monitor,Electronics,1500.56,2025-06-26 20:20:42.272290,North
b963f37f-6781-4c1f-8c53-0e36addc3e13,Tablet,Electronics,1303.79,2025-04-25 08:39:24.010780,North
fb10987f-20ac-4703-ab67-146a77a6e17c,Laptop,Electronics,406.73,2025-10-09 08:28:09.641621,North
978648f8-64de-42e6-a82c-7d7b06e745f9,Keyboard,Electronics,484.7,2025-09-18 05:14:19.808829,West
6db99102-a48b-4dbe-957d-94a106f028ff,Mouse,Electronics,1132.3,2025-04-14 15:25:23.893870,South
42999aa4-0cdf-442b-ae85-cb217631de9d,Monitor,Peripherals,519.92,2025-07-12 13:02:51.558765,East
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,Phone,Peripherals,1218.42,2025-11-29 02:40:15.927369,North
f3821cfd-c083-473a-873b-d358610e6a64,Phone,Accessories,225.12,2025-12-24 22:21:46.038634,North
78660765-14f7-4e8d-95bc-b8d04094dded,Tablet,Peripherals,1357.92,2025-03-03 03:49:24.272249,West
f3b1025b-fff9-4585-8d55-7b618a175dfe,Monitor,Peripherals,404.68,2025-07-01 21:34:57.177247,Central
f510ab53-c7fe-439f-9190-f938a66fd7f7,Mouse,Peripherals,493.27,2025-10-20 03:02:20.592302,East
3f4df561-f319-4125-87f1-94f9c1156d6d,Mouse,Peripherals,1613.0,2025-05-07 21:27:43.422094,Central
3d114802-2702-478b-9f0f-da8d05379ff6,Laptop,Accessories,1070.16,2025-04-11 04:20:12.981768,East
f2a03459-9060-4f62-9d48-a071ab61a7b1,Laptop,Peripherals,1298.61,2025-05-14 16:32:20.474748,North
5e6fea07-c453-4f1d-8199-2fdfb31022f0,Monitor,Accessories,220.02,2025-04-26 08:42:48.700924,East
b7e6427c-bf78-4e3f-b6b7-51f79b749245,Mouse,Accessories,1417.54,2025-04-06 21:52:54.585426,West
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,Phone,Peripherals,1048.28,2025-04-04 13:28:54.704875,East
93676a02-4fdc-4e1b-adcb-8cb60692dc63,Keyboard,Peripherals,1551.54,2025-10-29 11:22:40.511455,West
f1043785-658b-4523-a014-1de9f54ad0a2,Monitor,Peripherals,1189.02,2025-11-12 05:33:41.283364,East
d4a057a7-b0cc-4b3b-9793-b9b413748146,Phone,Electronics,565.07,2025-10-11 04:10:13.685990,West
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Phone,Accessories,1144.0,2025-12-31 15:22:50.268510,West
cbd58bf6-1efd-46e9-8e37-14af99b49350,Tablet,Electronics,993.67,2026-02-18 10:03:27.465840,East
8861fe18-58e2-4888-8a83-81bec85aca46,Phone,Accessories,432.12,2025-07-30 12:58:22.871853,East
a5c5650c-8186-4576-91a7-26095eddbbbf,Tablet,Accessories,1761.84,2025-06-28 17:03:53.100067,East
7d7ddbed-d284-476c-ab88-f83dd97dc9cd,Keyboard,Electronics,1038.09,2025-04-03 15:02:33.278651,South
e43e4288-a2b5-4498-9cb8-5aedf5f62c97,Laptop,Electronics,1442.95,2025-12-23 18:09:48.834574,West
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,Keyboard,Electronics,1384.31,2025-11-19 02:11:15.686790,West
9dac6e83-4524-4ea6-a684-6099f7294951,Monitor,Electronics,195.18,2025-12-16 06:23:40.383291,South
7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,Monitor,Peripherals,494.18,2025-08-02 04:03:20.284058,Central
52828d80-44b5-41f7-97ac-6aa8bb2488a3,Tablet,Accessories,1111.41,2026-01-01 03:49:38.338456,East
4767d76c-162f-4a24-af43-613cd4aac9a3,Monitor,Peripherals,1105.27,2026-01-12 02:04:53.522943,East
91e1aa96-76f7-4255-801f-36bf3e6dd58b,Mouse,Accessories,549.12,2025-10-04 23:56:07.462833,East
7e8adee7-0758-4201-961e-16d16105716b,Phone,Electronics,1445.36,2025-12-31 21:09:45.003963,East
5ad5cf06-364d-4c87-bcd0-129d2e8d0e87,Laptop,Peripherals,1076.37,2025-12-12 11:31:16.056682,South
989d9d4a-e15c-4666-8797-b2c957207246,Phone,Electronics,1479.82,2025-11-07 04:19:21.496723,East
8441aefd-0299-436a-8e48-522346b98991,Mouse,Peripherals,1953.45,2026-02-05 08:24:11.478389,Central
680bac63-b856-4035-bdc9-829015eabb27,Keyboard,Accessories,1961.22,2025-08-21 12:40:13.128456,South
79e13cea-b0cb-461f-bd85-de89c2171429,Tablet,Electronics,728.15,2025-10-17 23:44:38.288760,East
046a0df5-cafd-4613-b2bb-912d7da67785,Laptop,Peripherals,1072.93,2025-03-30 01:35:51.017369,East
3e493f43-b118-468d-a786-d50638ba8abc,Laptop,Electronics,1111.18,2025-06-15 22:02:33.854423,South
8db06746-7927-4973-9e78-1fd794e0d3ba,Mouse,Accessories,214.15,2025-09-05 23:50:54.217777,North
8ce6424d-bef5-4fe6-bf23-3d5f6cedd15d,Keyboard,Accessories,944.1,2025-06-24 21:33:04.636709,West
4e7ed827-455a-4762-b428-a656b3ee4d3b,Tablet,Electronics,1931.34,2025-05-26 21:39:30.439303,East
50c7c006-314d-4441-b8a6-171f1ee34dc4,Monitor,Electronics,1646.01,2025-04-08 17:54:08.407334,West
b0ae8f08-c31e-4bbc-b36c-b62b892e6161,Monitor,Electronics,1158.27,2025-05-02 16:53:35.698247,North
46c8adfe-7bf4-4042-bd15-31c83764fbda,Phone,Electronics,1624.17,2025-11-15 17:27:08.589053,East
98c7472a-864e-4a13-829c-fc0cfa02eaec,Laptop,Electronics,245.72,2025-06-07 10:36:46.367590,West
4bd6cee6-31b1-4099-9527-21e719bc143e,Keyboard,Peripherals,1583.57,2025-05-18 03:58:37.134464,South
b540b30e-039f-4a25-8d61-68bd2defe193,Keyboard,Accessories,906.52,2025-09-07 04:00:51.000356,West
0df56ac6-f96b-448a-8ba6-eab94639447b,Tablet,Peripherals,1980.16,2025-09-14 04:31:33.828496,East
a34b6cf6-2053-4a42-b1af-db65b289f224,Keyboard,Peripherals,129.86,2026-01-07 06:38:11.728271,North
0323d342-df6a-4f93-9a43-2f0a7daa39f0,Phone,Peripherals,429.94,2025-09-21 18:01:24.025794,North
5738811d-70c2-403f-ba8d-03aa782a65e0,Phone,Electronics,355.89,2025-05-02 10:00:06.674491,North
dc99e04c-f0e9-4b3b-80a2-6c600d270659,Phone,Electronics,822.95,2025-08-17 13:34:24.842038,Central
7de31a51-6694-4343-90ba-58e3d2762bdc,Monitor,Accessories,74.95,2025-03-23 03:18:02.489064,East
26d794d3-0db9-4301-afbb-411aa1235a8c,Mouse,Accessories,1408.95,2025-04-19 13:44:39.785073,West
15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,Laptop,Peripherals,474.51,2026-02-22 02:21:42.803982,East
6a8a616f-c3b2-40d0-8edd-dfcd1e52d770,Mouse,Peripherals,1325.75,2025-10-03 12:44:57.052414,South
c693da11-39c6-41ca-9e50-aa42ca6dfda1,Monitor,Electronics,1093.68,2025-09-02 22:39:34.531955,South
4c1f55ab-7156-49ee-a893-be3d7354ea6f,Tablet,Electronics,152.11,2026-01-04 05:55:43.389477,South
9191b363-4e2d-4645-adc7-cac7fd72b050,Tablet,Peripherals,1500.43,2025-10-08 21:41:26.219861,Central
19675f06-bd76-4e35-b5c9-b0479c10c572,Tablet,Accessories,257.46,2026-02-05 04:15:44.787855,East
43bfd931-3605-4f54-a021-c0ca3531968d,Mouse,Accessories,1885.93,2025-10-23 07:04:07.372341,Central
8d4f5d27-2c7f-4b79-bd67-cde92834e4c0,Keyboard,Accessories,881.14,2025-03-23 11:54:53.250789,Central
b07aa066-7354-45ea-a894-9b8d00af5b3a,Laptop,Accessories,1471.72,2025-09-28 23:07:14.118232,Central
49c13de7-3b42-46c5-885b-15fb4a8ff810,Tablet,Electronics,191.74,2025-11-09 06:55:09.487154,Central
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,Keyboard,Electronics,1999.15,2025-11-02 03:21:55.453069,East
